Date,Actual,GP_Pred,GP_Pred_upper,GP_Pred_lower
2023-01-31,-0.13186892851964616,0.0,0.24845581926419433,-0.24845581926419433
2023-02-28,-0.14460500963391132,0.0,0.24845581926419433,-0.24845581926419433
2023-03-31,-0.14264426658975649,0.0,0.24845581926419433,-0.24845581926419433
2024-01-31,-0.09216423103688243,0.0,0.24845581926419433,-0.24845581926419433
2024-02-29,-0.08911476517625871,0.0,0.24845581926419433,-0.24845581926419433
2024-03-31,-0.09977012783135242,0.0,0.24845581926419433,-0.24845581926419433
