time,close,Daily VWAP,Weekly VWAP,Monthly VWAP,Down Fractal,Up Fractal,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
01/09/2017,1.25,NaN,NaN,NaN,0,0,NaN,99.76507424,99.02980049,NaN,NaN,NaN,NaN
01/10/2017,1.25,NaN,NaN,NaN,0,0,NaN,99.76507424,99.18140055,NaN,NaN,NaN,NaN
01/11/2017,1.25,NaN,NaN,NaN,0,0,NaN,99.76507424,99.33300061,99.76507424,NaN,NaN,NaN
01/12/2017,1.5,NaN,NaN,NaN,0,0,NaN,99.85086016,99.49072823,NaN,NaN,NaN,NaN
01/01/2018,1.5,NaN,NaN,NaN,0,0,NaN,99.85086016,99.64845586,NaN,NaN,NaN,NaN
01/02/2018,1.5,NaN,NaN,NaN,0,0,NaN,99.85086016,99.68773948,NaN,NaN,NaN,NaN
01/03/2018,1.75,NaN,NaN,NaN,0,0,NaN,99.89757431,99.73035982,NaN,NaN,NaN,NaN
01/04/2018,1.75,NaN,NaN,NaN,0,0,NaN,99.89757431,99.77298016,NaN,NaN,NaN,NaN
01/05/2018,1.75,NaN,NaN,NaN,0,0,NaN,99.89757431,99.79224624,NaN,NaN,NaN,NaN
01/06/2018,2,NaN,NaN,NaN,0,0,NaN,99.92637648,99.81356961,NaN,NaN,NaN,NaN
01/07/2018,2,NaN,NaN,NaN,0,0,NaN,99.92637648,99.83489299,NaN,NaN,NaN,NaN
01/08/2018,2,NaN,NaN,NaN,0,0,NaN,99.92637648,99.84641457,NaN,NaN,NaN,NaN
01/09/2018,2.25,NaN,NaN,NaN,0,0,NaN,99.94551301,99.85930306,NaN,NaN,NaN,NaN
01/10/2018,2.25,NaN,NaN,NaN,0,0,NaN,99.94551301,99.87219154,NaN,NaN,NaN,NaN
01/11/2018,2.25,NaN,NaN,NaN,0,0,NaN,99.94551301,99.88508003,NaN,NaN,NaN,NaN
01/12/2018,2.5,NaN,NaN,NaN,0,0,NaN,99.95886654,99.89892233,NaN,NaN,NaN,NaN
01/01/2019,2.5,NaN,NaN,NaN,0,0,NaN,99.95886654,99.91276464,NaN,NaN,NaN,NaN
01/02/2019,2.5,NaN,NaN,NaN,0,0,NaN,99.95886654,99.92047938,NaN,NaN,NaN,NaN
01/03/2019,2.5,NaN,NaN,NaN,0,0,NaN,99.95886654,99.92819412,NaN,NaN,NaN,NaN
01/04/2019,2.5,NaN,NaN,NaN,0,0,NaN,99.95886654,99.93590886,NaN,NaN,NaN,NaN
01/05/2019,2.5,NaN,NaN,NaN,0,0,NaN,99.95886654,99.94028688,NaN,NaN,NaN,NaN
01/06/2019,2.5,NaN,NaN,NaN,0,0,NaN,99.95886654,99.9446649,NaN,NaN,99.95886654,NaN
01/07/2019,2.25,NaN,NaN,NaN,0,0,NaN,70.8067248,97.86674708,NaN,NaN,NaN,NaN
01/08/2019,2.25,NaN,NaN,NaN,0,0,NaN,70.8067248,95.78677196,NaN,NaN,NaN,NaN
01/09/2019,2,NaN,NaN,NaN,0,0,NaN,52.91053233,92.42849737,NaN,NaN,NaN,NaN
01/10/2019,1.75,NaN,NaN,NaN,0,0,NaN,41.59014569,88.26162375,NaN,NaN,NaN,NaN
01/11/2019,1.75,NaN,NaN,NaN,0,0,NaN,41.59014569,84.09338322,NaN,NaN,NaN,NaN
01/12/2019,1.75,NaN,NaN,NaN,0,0,NaN,41.59014569,79.9251427,NaN,NaN,NaN,NaN
01/01/2020,1.75,NaN,NaN,NaN,0,0,NaN,41.59014569,75.75690218,NaN,NaN,NaN,NaN
01/02/2020,1.75,NaN,NaN,NaN,0,0,NaN,41.59014569,71.58770783,NaN,NaN,NaN,NaN
01/03/2020,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,65.48668905,NaN,NaN,NaN,NaN
01/04/2020,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,59.38567028,NaN,NaN,NaN,NaN
01/05/2020,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,53.28465151,NaN,NaN,NaN,NaN
01/06/2020,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,47.18363273,NaN,NaN,NaN,NaN
01/07/2020,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,41.08261396,NaN,NaN,NaN,NaN
01/08/2020,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,34.98159518,NaN,NaN,NaN,NaN
01/09/2020,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,30.96287225,NaN,NaN,NaN,NaN
01/10/2020,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,26.94414931,NaN,NaN,NaN,NaN
01/11/2020,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,24.20372584,NaN,NaN,NaN,NaN
01/12/2020,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,22.27190141,NaN,NaN,NaN,NaN
01/01/2021,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,20.34007698,NaN,NaN,NaN,NaN
01/02/2021,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,18.40825255,NaN,NaN,NaN,NaN
01/03/2021,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,16.47642813,NaN,NaN,NaN,NaN
01/04/2021,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,14.5446037,NaN,NaN,NaN,NaN
01/05/2021,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,14.5446037,NaN,NaN,NaN,NaN
01/06/2021,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,14.5446037,NaN,NaN,NaN,NaN
01/07/2021,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,14.5446037,NaN,NaN,NaN,NaN
01/08/2021,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,14.5446037,NaN,NaN,NaN,NaN
01/09/2021,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,14.5446037,NaN,NaN,NaN,NaN
01/10/2021,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,14.5446037,NaN,NaN,NaN,NaN
01/11/2021,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,14.5446037,NaN,NaN,NaN,NaN
01/12/2021,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,14.5446037,NaN,NaN,NaN,NaN
01/01/2022,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,14.5446037,NaN,NaN,NaN,NaN
01/02/2022,0.25,NaN,NaN,NaN,0,0,NaN,14.5446037,14.5446037,14.5446037,NaN,NaN,NaN
01/03/2022,0.5,NaN,NaN,NaN,0,0,NaN,47.94955508,16.93067165,NaN,NaN,NaN,NaN
01/04/2022,0.5,NaN,NaN,NaN,0,0,NaN,47.94955508,19.31673961,NaN,NaN,NaN,NaN
01/05/2022,1,NaN,NaN,NaN,0,0,NaN,72.70150502,23.47080399,NaN,NaN,NaN,NaN
01/06/2022,1.75,NaN,NaN,NaN,0,0,NaN,84.56121446,28.47199047,NaN,NaN,NaN,NaN
01/07/2022,2.5,NaN,NaN,NaN,0,0,NaN,89.48214479,33.82467198,NaN,NaN,NaN,NaN
01/08/2022,2.5,NaN,NaN,NaN,0,0,NaN,89.48214479,39.17735349,NaN,NaN,NaN,NaN
01/09/2022,3.25,NaN,NaN,NaN,0,0,NaN,92.32083236,44.73279839,NaN,NaN,NaN,NaN
01/10/2022,3.25,NaN,NaN,NaN,0,0,NaN,92.32083236,50.2882433,NaN,NaN,NaN,NaN
01/11/2022,4,NaN,NaN,NaN,0,0,NaN,94.15148319,55.97444897,NaN,NaN,NaN,NaN
01/12/2022,4.5,NaN,NaN,NaN,0,0,NaN,95.00618941,61.7217051,NaN,NaN,NaN,NaN
01/01/2023,4.5,NaN,NaN,NaN,0,0,NaN,95.00618941,67.46896122,NaN,NaN,NaN,NaN
01/02/2023,4.75,NaN,NaN,NaN,0,0,NaN,95.39632464,73.24408414,NaN,NaN,NaN,NaN
01/03/2023,5,NaN,NaN,NaN,0,0,NaN,95.7535891,79.04472596,NaN,NaN,NaN,NaN
01/04/2023,5,NaN,NaN,NaN,0,0,NaN,95.7535891,84.84536777,NaN,NaN,NaN,NaN
01/05/2023,5.25,NaN,NaN,NaN,0,0,NaN,96.10421906,88.28498663,NaN,NaN,NaN,NaN
01/06/2023,5.25,NaN,NaN,NaN,0,0,NaN,96.10421906,91.72460548,NaN,NaN,NaN,NaN
01/07/2023,5.5,NaN,NaN,NaN,0,0,NaN,96.44468556,93.42054695,NaN,NaN,NaN,NaN
01/08/2023,5.5,NaN,NaN,NaN,0,0,NaN,96.44468556,94.26936631,NaN,NaN,NaN,NaN
01/09/2023,5.5,NaN,NaN,NaN,0,0,NaN,96.44468556,94.76669065,NaN,NaN,NaN,NaN
01/10/2023,5.5,NaN,NaN,NaN,0,0,NaN,96.44468556,95.26401499,NaN,NaN,NaN,NaN
01/11/2023,5.5,NaN,NaN,NaN,0,0,NaN,96.44468556,95.55857594,NaN,NaN,NaN,NaN
01/12/2023,5.5,NaN,NaN,NaN,0,0,NaN,96.44468556,95.85313688,NaN,NaN,NaN,NaN
01/01/2024,5.5,NaN,NaN,NaN,0,0,NaN,96.44468556,96.01693705,NaN,NaN,NaN,NaN
01/02/2024,5.5,NaN,NaN,NaN,0,0,NaN,96.44468556,96.11968677,NaN,NaN,NaN,NaN
01/03/2024,5.5,NaN,NaN,NaN,0,0,NaN,96.44468556,96.2224365,NaN,NaN,NaN,NaN
01/05/2024,5.5,NaN,NaN,NaN,0,0,NaN,96.44468556,96.29731942,NaN,NaN,NaN,NaN
01/06/2024,5.5,NaN,NaN,NaN,0,0,NaN,96.44468556,96.34668345,NaN,NaN,NaN,NaN
01/07/2024,5.5,NaN,NaN,NaN,0,0,NaN,96.44468556,96.39604749,NaN,NaN,NaN,NaN
01/08/2024,5.5,NaN,NaN,NaN,0,0,NaN,96.44468556,96.42036652,NaN,NaN,96.44468556,NaN
01/09/2024,5,NaN,NaN,NaN,0,0,NaN,66.1464529,94.28052608,NaN,NaN,NaN,NaN
01/10/2024,5,NaN,NaN,NaN,0,0,NaN,66.1464529,92.11636661,NaN,NaN,NaN,NaN
01/11/2024,4.75,NaN,NaN,NaN,0,0,NaN,55.9533887,89.22413112,NaN,NaN,NaN,NaN
01/12/2024,4.5,NaN,NaN,NaN,0,0,NaN,47.98943826,85.76304202,NaN,NaN,NaN,NaN
01/01/2025,4.5,NaN,NaN,NaN,0,0,NaN,47.98943826,82.30195293,NaN,NaN,NaN,NaN
01/02/2025,4.5,NaN,NaN,NaN,0,0,NaN,47.98943826,78.84086384,NaN,NaN,NaN,NaN
01/03/2025,4.5,NaN,NaN,NaN,0,0,NaN,47.98943826,75.37977475,NaN,NaN,NaN,NaN
01/04/2025,4.5,NaN,NaN,NaN,NaN,NaN,NaN,47.98943826,71.91868565,NaN,NaN,NaN,NaN
01/05/2025,4.5,NaN,NaN,NaN,NaN,NaN,NaN,47.98943826,68.45759656,NaN,NaN,NaN,NaN
