time,open,high,low,close,Daily VWAP,Weekly VWAP,Monthly VWAP,Down Fractal,Up Fractal,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1978-03-01,1.939,1.941,1.862,1.862,NaN,NaN,NaN,0,0,0,49.67439123862946,41.15384915169901,NaN,NaN,NaN,NaN
1978-04-03,1.8645,1.88,1.8147,1.823,NaN,NaN,NaN,0,0,0,45.93638344397484,42.29780478353353,45.93638344397484,NaN,NaN,NaN
1978-05-01,1.8255,1.8335,1.807,1.8335,NaN,NaN,NaN,0,1,0,47.09076273041834,43.46098998698222,NaN,NaN,NaN,NaN
1978-06-01,1.8257,1.865,1.82,1.861,NaN,NaN,NaN,0,0,0,50.09618341145352,44.84226354820478,NaN,NaN,NaN,NaN
1978-07-03,1.8674,1.931,1.8674,1.931,NaN,NaN,NaN,0,0,0,56.81987379526403,46.704259671111735,NaN,NaN,NaN,NaN
1978-08-01,1.927,1.9805,1.922,1.943,NaN,NaN,NaN,0,0,0,57.867859499811665,48.63444427440443,NaN,NaN,NaN,NaN
1978-09-01,1.95,1.98,1.9362,1.975,NaN,NaN,NaN,0,0,0,60.61307795782625,50.567774513990784,NaN,NaN,NaN,NaN
1978-10-02,1.9715,2.098,1.9715,2.076,NaN,NaN,NaN,1,0,0,67.75455224965458,52.937497671377706,NaN,NaN,67.75455224965458,NaN
1978-11-01,2.01,2.01,1.928,1.944,NaN,NaN,NaN,0,1,0,53.97928073103575,54.2644792868994,NaN,NaN,NaN,NaN
1978-12-01,1.9377,2.0415,1.9377,2.0415,NaN,NaN,NaN,0,0,0,60.385873765511256,55.09864278091184,NaN,NaN,NaN,NaN
1979-01-01,2.03,2.03,1.9896,1.9896,NaN,NaN,NaN,0,0,0,55.92302836877991,55.7932484603232,NaN,NaN,NaN,NaN
1979-02-01,1.9805,2.0234,1.979,2.0234,NaN,NaN,NaN,0,0,0,58.095105602781764,55.88290863050628,NaN,NaN,NaN,NaN
1979-03-01,2.0231,2.0625,2.022,2.0625,NaN,NaN,NaN,0,0,0,60.51890906043303,55.95763396953672,NaN,NaN,NaN,NaN
1979-04-02,2.0673,2.1025,2.0365,2.068,NaN,NaN,NaN,0,0,0,60.861837652157874,56.115508536266596,NaN,NaN,NaN,NaN
1979-05-01,2.0595,2.0826,2.0415,2.07,NaN,NaN,NaN,0,0,0,60.99451361217252,56.92408870580539,NaN,NaN,NaN,NaN
1979-06-01,2.074,2.181,2.062,2.181,NaN,NaN,NaN,0,0,0,67.56608020655443,58.46906704598964,NaN,NaN,NaN,NaN
1979-07-02,2.1885,2.329,2.1885,2.2475,NaN,NaN,NaN,1,0,0,70.74597131442121,60.15872480198984,NaN,NaN,NaN,NaN
1979-08-01,2.2695,2.2695,2.2105,2.2527,NaN,NaN,NaN,0,0,0,70.98552010442582,61.6508202800593,NaN,NaN,70.98552010442582,NaN
1979-09-03,2.2391,2.2495,2.1448,2.203,NaN,NaN,NaN,0,0,0,65.4676346915185,62.26851748693461,NaN,NaN,NaN,NaN
1979-10-01,2.1925,2.1925,2.0673,2.0745,NaN,NaN,NaN,0,0,0,53.819111806531204,61.97932122312887,53.819111806531204,NaN,NaN,NaN
