time,open,high,low,close,Daily VWAP,Weekly VWAP,Monthly VWAP,Down Fractal,Up Fractal,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-06-02T12:30:00-04:00,4.454,4.458,4.454,4.458,NaN,NaN,NaN,0,0,NaN,61.88092653218458,53.62144332849207,NaN,NaN,NaN,NaN
2025-06-02T12:45:00-04:00,4.458,4.464,4.458,4.462,NaN,NaN,NaN,0,0,NaN,63.90150308319469,54.44923701916004,NaN,NaN,NaN,NaN
2025-06-02T13:00:00-04:00,4.458,4.466,4.458,4.462,NaN,NaN,NaN,0,0,NaN,63.90150308319469,55.06366967451215,NaN,NaN,NaN,NaN
2025-06-02T13:15:00-04:00,4.466,4.468,4.462,4.468,NaN,NaN,NaN,0,0,NaN,66.94922440815509,56.02467468354137,NaN,NaN,66.94922440815509,NaN
2025-06-02T13:30:00-04:00,4.466,4.47,4.464,4.464,NaN,NaN,NaN,0,0,NaN,63.12302697640187,56.84208556093542,NaN,NaN,NaN,NaN
2025-06-02T13:45:00-04:00,4.466,4.47,4.466,4.47,NaN,NaN,NaN,0,0,NaN,66.23978424894125,58.79594525067214,NaN,NaN,NaN,NaN
2025-06-02T14:00:00-04:00,4.466,4.47,4.462,4.462,NaN,NaN,NaN,0,1,NaN,59.07100075378593,60.11215968121242,NaN,NaN,NaN,NaN
2025-06-02T14:15:00-04:00,4.466,4.466,4.466,4.466,NaN,NaN,NaN,0,0,NaN,61.32479304563639,61.46194797153562,NaN,NaN,NaN,NaN
2025-06-02T14:30:00-04:00,4.47,4.47,4.466,4.466,NaN,NaN,NaN,0,0,NaN,61.32479304563639,62.052187281368255,NaN,NaN,NaN,NaN
2025-06-02T14:45:00-04:00,4.466,4.466,4.462,4.462,NaN,NaN,NaN,0,0,NaN,57.643483409919966,61.823225059540164,NaN,NaN,NaN,NaN
2025-06-02T15:00:00-04:00,4.462,4.464,4.458,4.462,NaN,NaN,NaN,0,0,NaN,57.643483409919966,61.39535649264394,NaN,NaN,NaN,NaN
2025-06-02T15:15:00-04:00,4.462,4.466,4.458,4.458,NaN,NaN,NaN,0,0,NaN,53.891540501937115,61.022879435655646,NaN,NaN,NaN,NaN
2025-06-02T15:30:00-04:00,4.46,4.46,4.454,4.454,NaN,NaN,NaN,0,0,NaN,50.36142665572987,60.503394345246626,NaN,NaN,NaN,NaN
2025-06-02T15:45:00-04:00,4.454,4.454,4.446,4.446,NaN,NaN,NaN,0,0,NaN,44.13466016802181,59.3850820944757,NaN,NaN,NaN,NaN
2025-06-02T16:00:00-04:00,4.45,4.45,4.438,4.438,NaN,NaN,NaN,0,0,NaN,38.94856270666102,57.7470561069383,38.94856270666102,NaN,NaN,NaN
2025-06-02T16:15:00-04:00,4.438,4.442,4.438,4.442,NaN,NaN,NaN,0,0,NaN,42.581574866420155,56.2242040914544,NaN,NaN,NaN,NaN
2025-06-02T16:30:00-04:00,4.442,4.442,4.442,4.442,NaN,NaN,NaN,0,0,NaN,42.581574866420155,54.70135207597051,NaN,NaN,NaN,NaN
2025-06-02T16:45:00-04:00,4.442,4.446,4.442,4.446,NaN,NaN,NaN,0,0,NaN,46.288450429778,53.22558250608643,NaN,NaN,NaN,NaN
2025-06-02T17:00:00-04:00,4.442,4.442,4.442,4.442,NaN,NaN,NaN,0,0,NaN,43.27944418583695,51.8081837353318,NaN,NaN,NaN,NaN
2025-06-02T20:00:00-04:00,4.448,4.448,4.446,4.446,NaN,NaN,NaN,1,0,NaN,46.99043093481111,50.433229927179646,NaN,NaN,NaN,NaN
2025-06-02T20:15:00-04:00,4.446,4.446,4.438,4.442,NaN,NaN,NaN,0,0,NaN,43.897478881776244,49.34940693632182,NaN,NaN,NaN,NaN
2025-06-02T20:30:00-04:00,4.442,4.442,4.438,4.442,NaN,NaN,NaN,0,0,NaN,43.897478881776244,48.10459878176037,NaN,NaN,NaN,NaN
2025-06-02T20:45:00-04:00,4.444,4.448,4.444,4.448,NaN,NaN,NaN,0,0,NaN,49.661489192573164,47.27150564939871,NaN,NaN,NaN,NaN
2025-06-02T21:00:00-04:00,4.45,4.45,4.444,4.444,NaN,NaN,NaN,0,0,NaN,46.249974155801915,46.45768355981885,NaN,NaN,NaN,NaN
2025-06-02T21:15:00-04:00,4.442,4.45,4.442,4.45,NaN,NaN,NaN,0,1,NaN,51.618809049867586,46.02734967695796,NaN,NaN,NaN,NaN
2025-06-02T21:30:00-04:00,4.45,4.45,4.446,4.448,NaN,NaN,NaN,0,0,NaN,49.83201996190671,45.737383924098644,NaN,NaN,NaN,NaN
2025-06-02T21:45:00-04:00,4.45,4.454,4.45,4.452,NaN,NaN,NaN,0,0,NaN,53.31280924246443,45.948196966008254,NaN,NaN,NaN,NaN
2025-06-02T22:00:00-04:00,4.454,4.454,4.454,4.454,NaN,NaN,NaN,0,0,NaN,54.99422103311255,46.7238798849433,NaN,NaN,54.99422103311255,NaN
2025-06-02T22:15:00-04:00,4.45,4.45,4.45,4.45,NaN,NaN,NaN,0,0,NaN,51.03542809318717,47.58722741255231,NaN,NaN,NaN,NaN
2025-06-02T22:30:00-04:00,4.45,4.452,4.45,4.45,NaN,NaN,NaN,0,0,NaN,51.03542809318717,48.191074071607105,NaN,NaN,NaN,NaN
2025-06-02T22:45:00-04:00,4.454,4.454,4.452,4.454,NaN,NaN,NaN,0,0,NaN,54.80831376702556,49.06441256450749,NaN,NaN,NaN,NaN
2025-06-02T23:00:00-04:00,4.452,4.454,4.452,4.452,NaN,NaN,NaN,0,0,NaN,52.6248922257922,49.51701554993707,NaN,NaN,NaN,NaN
2025-06-02T23:15:00-04:00,4.45,4.45,4.446,4.446,NaN,NaN,NaN,0,0,NaN,46.624112734604125,49.755920446277585,NaN,NaN,NaN,NaN
2025-06-02T23:30:00-04:00,4.446,4.446,4.434,4.438,NaN,NaN,NaN,0,0,NaN,40.064222300739786,49.26119125812964,NaN,NaN,NaN,NaN
2025-06-02T23:45:00-04:00,4.44,4.44,4.436,4.438,NaN,NaN,NaN,0,0,NaN,40.06422230073978,48.98738721662703,NaN,NaN,NaN,NaN
2025-06-03T00:00:00-04:00,4.438,4.438,4.432,4.432,NaN,NaN,NaN,0,0,NaN,35.69571808981242,48.40154716005818,NaN,NaN,NaN,NaN
2025-06-03T00:15:00-04:00,4.432,4.434,4.432,4.434,NaN,NaN,NaN,0,0,NaN,38.11788796329184,47.57700421510952,NaN,NaN,NaN,NaN
2025-06-03T00:30:00-04:00,4.432,4.432,4.43,4.432,NaN,NaN,NaN,0,0,NaN,36.6319212349366,46.89000043504772,NaN,NaN,NaN,NaN
2025-06-03T00:45:00-04:00,4.434,4.434,4.43,4.434,NaN,NaN,NaN,0,0,NaN,39.1850645275906,46.00187582631364,NaN,NaN,NaN,NaN
2025-06-03T01:00:00-04:00,4.43,4.43,4.426,4.426,NaN,NaN,NaN,0,0,NaN,33.38991509410934,44.82743976432812,NaN,NaN,NaN,NaN
