time,open,high,low,close,Daily VWAP,Weekly VWAP,Monthly VWAP,Down Fractal,Up Fractal,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2022-02-01,2569.6,2831.6,2528.1,2528.1,NaN,NaN,NaN,1,0,105136,51.44322415821081,50.688453038035654,NaN,NaN,NaN,NaN
2022-03-01,2527.4,2714.4,2470.7,2668.7,NaN,NaN,NaN,0,0,178256,55.2467185390743,51.031679324847524,NaN,NaN,55.2467185390743,NaN
2022-04-01,2664.9,2692.9,2479.6,2568.6,NaN,NaN,NaN,0,0,132798,52.11672463930624,50.98096175927915,NaN,NaN,NaN,NaN
2022-05-02,2567.6,2644.4,2406,2511,NaN,NaN,NaN,0,0,142990,50.349053765899775,51.140838773358716,NaN,NaN,NaN,NaN
2022-06-01,2506.5,2547.8,2336.7,2338.9,NaN,NaN,NaN,0,0,97934,45.39484915105592,50.92806552444746,NaN,NaN,NaN,NaN
2022-07-01,2336.7,2428.5,2253.3,2355.3,NaN,NaN,NaN,0,0,121478,45.94073324295745,50.664094669877805,NaN,NaN,NaN,NaN
2022-08-01,2362.6,2461.6,2298.8,2413.2,NaN,NaN,NaN,0,0,123624,47.92023214797867,50.61864277353039,NaN,NaN,NaN,NaN
2022-09-01,2401.6,2418.4,2189.4,2334.6,NaN,NaN,NaN,0,1,148998,45.48531074673745,50.4017939230957,NaN,NaN,NaN,NaN
2022-10-03,2360.2,2410.4,2279.8,2330.9,NaN,NaN,NaN,0,0,165528,45.36844592581859,49.89910371198007,45.36844592581859,NaN,NaN,NaN
2022-11-01,2339.4,2573.7,2324.1,2494.9,NaN,NaN,NaN,0,0,106922,51.3366227879619,49.626012054488385,NaN,NaN,NaN,NaN
2022-12-01,2503.4,2666.8,2468.4,2591,NaN,NaN,NaN,0,0,104168,54.47504844198119,49.726202514861164,NaN,NaN,NaN,NaN
2023-01-02,2578.7,2697.2,2534.6,2618.2,NaN,NaN,NaN,0,0,119672,55.35272551108136,50.34719567224017,NaN,NaN,NaN,NaN
2023-02-01,2614.5,2808.2,2570.7,2796.4,NaN,NaN,NaN,0,0,105120,60.698578345332415,50.97524841756513,NaN,NaN,NaN,NaN
2023-03-01,2793.5,2929.9,2605.8,2898.2,NaN,NaN,NaN,0,0,128497,63.3949966064999,51.75166171499258,NaN,NaN,NaN,NaN
2023-04-03,2891.7,2994.9,2815,2937.1,NaN,NaN,NaN,0,0,77322,64.40010797839145,52.67715341643405,NaN,NaN,NaN,NaN
2023-05-01,2930.5,3076.5,2857.4,3003.7,NaN,NaN,NaN,0,0,86292,66.11557798211345,53.453500519508275,NaN,NaN,NaN,NaN
2023-06-01,3016.2,3351.8,2991.1,3343.8,NaN,NaN,NaN,0,0,91338,73.21396876828909,54.960446528721334,NaN,NaN,NaN,NaN
2023-07-03,3341.2,3592.2,3250.7,3543.4,NaN,NaN,NaN,0,0,110504,76.3458530146021,56.81736076077151,NaN,NaN,NaN,NaN
2023-08-01,3547.5,3673.9,3312.8,3636.9,NaN,NaN,NaN,0,0,143490,77.66335429038487,59.12225398500929,NaN,NaN,NaN,NaN
2023-09-01,3629.9,3759.9,3396.5,3414.1,NaN,NaN,NaN,0,0,137352,67.95093448395872,60.69441121650937,NaN,NaN,NaN,NaN
2023-10-02,3431.6,3877.7,3371.1,3818.7,NaN,NaN,NaN,0,0,132714,74.24892545234934,62.575032166821565,NaN,NaN,NaN,NaN
2023-11-01,3803.7,4257.7,3779.7,4248.5,NaN,NaN,NaN,0,0,129252,78.97542041103661,64.96718285712865,NaN,NaN,NaN,NaN
2023-12-01,4238.8,4309.8,4073.1,4179.6,NaN,NaN,NaN,0,0,106321,76.54978614679356,67.19442144434115,NaN,NaN,NaN,NaN
2024-01-01,4192.1,4852.7,4016.3,4793.5,NaN,NaN,NaN,0,0,159725,81.88768585054873,69.37664023452592,NaN,NaN,NaN,NaN
2024-02-01,4812.8,6699.4,4809.2,6097.1,NaN,NaN,NaN,0,0,304187,88.08824407142534,71.77758277948622,NaN,NaN,NaN,NaN
2024-03-01,6170.1,10132.5,6136.3,9792.2,NaN,NaN,NaN,0,0,364805,94.17522903155869,74.5506187452346,NaN,NaN,94.17522903155869,NaN
2024-04-01,9751,12244.3,8067.7,9417,NaN,NaN,NaN,1,0,367672,89.1913173475469,76.58581438824991,NaN,NaN,NaN,NaN
2024-05-01,9632.1,9849.2,6961.6,9594,NaN,NaN,NaN,0,0,400756,89.474312657689,78.44862267762058,NaN,NaN,NaN,NaN
2024-06-03,9545.5,11393.3,7680.7,8206.9,NaN,NaN,NaN,0,0,371829,73.28156962151903,79.08301279498683,NaN,NaN,NaN,NaN
2024-07-01,8117.7,9291.3,7556.9,8484.6,NaN,NaN,NaN,0,0,354447,74.28494247040683,79.66653882986493,NaN,NaN,NaN,NaN
2024-08-01,8433.7,9615.9,7647.9,8912.6,NaN,NaN,NaN,0,0,407828,75.79374230826068,79.85080836843431,NaN,NaN,NaN,NaN
2024-09-02,8787.1,9830.8,7876.6,8601.2,NaN,NaN,NaN,0,0,240343,72.46242123293061,79.5734203840292,NaN,NaN,NaN,NaN
2024-10-01,8585.6,8879.6,6901.5,7808.7,NaN,NaN,NaN,0,1,264467,64.67193854710624,78.64546211665217,NaN,NaN,NaN,NaN
2024-11-01,7792.7,10494.7,7447.3,10302.7,NaN,NaN,NaN,0,0,237599,74.10653864304278,79.08514812801532,NaN,NaN,NaN,NaN
2024-12-02,10386,14003.4,9752.3,12326.8,NaN,NaN,NaN,1,0,296965,79.00664711955537,79.42498538995861,NaN,NaN,79.00664711955537,79.00664711955537
2025-01-01,12466,12635.8,10989.5,11392.6,NaN,NaN,NaN,0,0,260593,72.21413560178463,78.94203647501205,NaN,NaN,NaN,NaN
2025-02-03,11390.5,11748.4,8646.9,9353.1,NaN,NaN,NaN,0,0,251862,60.07171405789385,77.76503132580491,NaN,NaN,NaN,NaN
2025-03-03,9280.4,9289.1,7851.3,8142.1,NaN,NaN,NaN,0,0,275532,54.239858564193355,75.79018651963666,NaN,NaN,NaN,NaN
2025-04-01,8176.4,9643.9,7782.1,8977.5,NaN,NaN,NaN,0,1,309734,57.318184658567986,73.59232513300401,NaN,NaN,NaN,NaN
2025-05-01,8985.6,11399.7,8558.7,9848.9,NaN,NaN,NaN,NaN,NaN,279594,60.31693456125252,71.17387552798213,NaN,NaN,NaN,NaN
2025-06-02,9612.2,10393.8,9408.7,9742.7,NaN,NaN,NaN,NaN,NaN,130148,59.765819993109346,69.07205428837946,NaN,NaN,NaN,NaN
