time,open,high,low,close,Daily VWAP,Weekly VWAP,Monthly VWAP,Down Fractal,Up Fractal,Volume,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2006-02-01,1.215585,1.216355,1.1827,1.192135,NaN,NaN,NaN,0,0,188615,48.65310400333646,55.31113626641102,NaN,NaN,NaN,NaN
2006-03-01,1.192135,1.220655,1.186135,1.2118,NaN,NaN,NaN,0,0,233607,51.78930692627071,54.11434603648713,NaN,NaN,NaN,NaN
2006-04-03,1.21145,1.2641,1.203425,1.2634,NaN,NaN,NaN,0,0,214104,58.88549978233607,53.311955751632176,NaN,NaN,NaN,NaN
2006-05-01,1.2626,1.29697,1.2557,1.281015,NaN,NaN,NaN,0,0,389815,60.99610792999134,53.01118133474476,NaN,NaN,60.99610792999134,NaN
2006-06-01,1.281015,1.297905,1.247895,1.2791,NaN,NaN,NaN,1,0,348378,60.631703890834444,52.80183996136428,NaN,NaN,NaN,NaN
2006-07-03,1.27835,1.286755,1.245765,1.276685,NaN,NaN,NaN,0,1,295950,60.143721226966754,53.21607089178667,NaN,NaN,NaN,NaN
2006-08-01,1.276685,1.293805,1.269455,1.281275,NaN,NaN,NaN,0,0,303898,60.789651378959256,53.87405167690412,NaN,NaN,NaN,NaN
2006-09-01,1.281275,1.287405,1.26315,1.26735,NaN,NaN,NaN,0,0,285998,57.732771199480446,54.30019236989258,57.732771199480446,NaN,NaN,NaN
2006-10-02,1.2685,1.278295,1.248305,1.276185,NaN,NaN,NaN,0,1,312162,59.1368036050028,54.60823121304603,NaN,NaN,NaN,NaN
2006-11-01,1.276185,1.327435,1.26837,1.324275,NaN,NaN,NaN,0,0,347649,65.79678728229693,55.738640601121645,NaN,NaN,NaN,NaN
2006-12-01,1.324275,1.3367,1.305295,1.31977,NaN,NaN,NaN,1,0,479686,64.73242998582904,56.82973020540518,NaN,NaN,NaN,NaN
2007-01-01,1.31977,1.329645,1.28666,1.30323,NaN,NaN,NaN,0,0,623034,60.841039842113254,57.858328333940015,NaN,NaN,NaN,NaN
2007-02-01,1.30323,1.3259,1.29139,1.3229,NaN,NaN,NaN,0,0,454195,63.64038038126529,59.01421604672737,NaN,NaN,NaN,NaN
2007-03-01,1.3229,1.34112,1.30725,1.33545,NaN,NaN,NaN,0,0,426910,65.34270841890657,59.93657256097067,NaN,NaN,NaN,NaN
2007-04-02,1.3373,1.36808,1.33197,1.3648,NaN,NaN,NaN,1,0,411728,68.99830621161048,61.3898012901331,NaN,NaN,NaN,NaN
2007-05-01,1.3648,1.36731,1.34076,1.34532,NaN,NaN,NaN,0,0,537491,64.16103251498396,62.27349597504118,NaN,NaN,NaN,NaN
2007-06-01,1.34532,1.35542,1.32638,1.3541,NaN,NaN,NaN,0,1,357033,65.3404705792579,62.73456531767846,NaN,NaN,NaN,NaN
2007-07-02,1.35415,1.38522,1.35288,1.3684,NaN,NaN,NaN,0,0,363922,67.23192872264565,63.17998108858234,NaN,NaN,NaN,NaN
2007-08-01,1.3684,1.38405,1.33612,1.36295,NaN,NaN,NaN,0,0,536171,65.75902424727796,63.546218256899735,NaN,NaN,NaN,NaN
2007-09-03,1.36325,1.427865,1.35517,1.4267,NaN,NaN,NaN,0,0,369949,73.1648221926664,64.47629689730685,NaN,NaN,NaN,NaN
2007-10-01,1.42755,1.450415,1.401515,1.448695,NaN,NaN,NaN,0,0,479857,75.16095350712794,65.50281847789033,NaN,NaN,NaN,NaN
2007-11-01,1.448695,1.496825,1.440425,1.46335,NaN,NaN,NaN,1,0,652160,76.41954103624448,66.8375877519449,NaN,NaN,NaN,NaN
2007-12-03,1.4639,1.477095,1.431055,1.4592,NaN,NaN,NaN,0,0,516338,75.25664651857751,67.98900510291453,NaN,NaN,NaN,NaN
2008-01-01,1.4592,1.492245,1.436635,1.486035,NaN,NaN,NaN,0,0,774782,77.62742046045805,68.83405032992603,NaN,NaN,NaN,NaN
2008-02-01,1.486035,1.523905,1.443925,1.51786,NaN,NaN,NaN,0,0,712073,80.06670356173385,69.9293555853478,NaN,NaN,NaN,NaN
2008-03-03,1.51952,1.5905,1.514585,1.578835,NaN,NaN,NaN,0,0,772379,83.72745132482756,71.56409926268454,NaN,NaN,83.72745132482756,NaN
2008-04-01,1.578835,1.601945,1.551075,1.562255,NaN,NaN,NaN,1,0,814258,79.45451275134309,72.69368014626153,NaN,NaN,NaN,NaN
2008-05-01,1.562255,1.581805,1.528515,1.55539,NaN,NaN,NaN,0,0,710182,77.68666064380886,73.57539101946884,NaN,NaN,NaN,NaN
2008-06-02,1.55665,1.584325,1.530385,1.575605,NaN,NaN,NaN,0,0,765017,79.15727799399858,74.30103186106797,NaN,NaN,NaN,NaN
2008-07-01,1.575605,1.603885,1.552195,1.56038,NaN,NaN,NaN,1,0,910868,75.14050346405782,75.08527978600183,NaN,NaN,NaN,NaN
2008-08-01,1.56038,1.563115,1.457175,1.46735,NaN,NaN,NaN,0,0,961805,56.33076830624543,74.44172962364381,NaN,NaN,NaN,NaN
2008-09-01,1.46925,1.486625,1.38829,1.409215,NaN,NaN,NaN,0,0,1185607,48.209232925764645,73.0829656381523,NaN,NaN,NaN,NaN
2008-10-01,1.409215,1.417435,1.23298,1.27238,NaN,NaN,NaN,0,1,2383310,35.30629050338851,70.90777037073163,NaN,NaN,NaN,NaN
2008-11-03,1.27479,1.31165,1.23888,1.26909,NaN,NaN,NaN,0,0,2430871,35.063296994129175,68.18623285655039,35.063296994129175,NaN,NaN,NaN
2008-12-01,1.27155,1.472035,1.254945,1.39759,NaN,NaN,NaN,1,0,2132652,49.64158558652011,66.36342086222126,NaN,NaN,NaN,NaN
2009-01-01,1.39759,1.40565,1.27633,1.28127,NaN,NaN,NaN,0,0,2014839,40.728119505192076,63.81403361000324,NaN,NaN,NaN,NaN
2009-02-02,1.277,1.309395,1.25134,1.26686,NaN,NaN,NaN,0,0,1795233,39.77530414153344,61.27965201164295,NaN,NaN,NaN,NaN
2009-03-02,1.26315,1.3739,1.245625,1.325085,NaN,NaN,NaN,0,1,1939810,45.33968354526638,58.97338508912925,NaN,NaN,NaN,NaN
2009-04-01,1.325085,1.35825,1.28854,1.322985,NaN,NaN,NaN,0,0,1584801,45.17755506053552,56.48130305332938,NaN,NaN,NaN,NaN
2009-05-01,1.322985,1.41692,1.32125,1.41575,NaN,NaN,NaN,0,0,1737482,53.14762272474181,54.29702958189468,NaN,NaN,NaN,NaN
2009-06-01,1.41445,1.433865,1.374815,1.40327,NaN,NaN,NaN,0,0,1576192,52.05127059759491,52.33965514234124,NaN,NaN,NaN,NaN
2009-07-01,1.40327,1.430455,1.383275,1.42571,NaN,NaN,NaN,0,0,1209118,53.89300087494523,50.64010801599384,NaN,NaN,NaN,NaN
2009-08-03,1.42677,1.444765,1.404565,1.433395,NaN,NaN,NaN,0,0,1051962,54.53704012306998,48.881519596641795,NaN,NaN,NaN,NaN
2009-09-01,1.433395,1.48446,1.417785,1.46429,NaN,NaN,NaN,0,0,1160256,57.129618173967685,47.59502779020678,NaN,NaN,NaN,NaN
2009-10-01,1.46429,1.50634,1.44808,1.47193,NaN,NaN,NaN,0,0,1277944,57.77093908218084,47.69789713134502,NaN,NaN,NaN,NaN
2009-11-02,1.47176,1.514405,1.462675,1.50046,NaN,NaN,NaN,1,0,1028843,60.16729303157542,48.552044281760075,NaN,NaN,60.16729303157542,NaN
2009-12-01,1.50046,1.514115,1.42173,1.43252,NaN,NaN,NaN,0,0,850485,52.52361162592404,49.781852933369755,NaN,NaN,NaN,NaN
2010-01-01,1.43252,1.457915,1.38623,1.38624,NaN,NaN,NaN,0,0,959019,48.045948969043764,50.70918521729222,NaN,NaN,NaN,NaN
2010-02-01,1.386455,1.402645,1.344375,1.36318,NaN,NaN,NaN,0,0,1038274,45.9442126034895,50.44508714707576,NaN,NaN,NaN,NaN
2010-03-01,1.362455,1.381815,1.32666,1.35091,NaN,NaN,NaN,0,0,1031175,44.82071995617194,50.737415750717176,NaN,NaN,NaN,NaN
2010-04-01,1.35091,1.369195,1.31144,1.32945,NaN,NaN,NaN,0,0,948018,42.847242640343325,50.9568399292036,NaN,NaN,NaN,NaN
2010-05-03,1.3355,1.33591,1.21445,1.230555,NaN,NaN,NaN,0,0,1819544,35.1634724579238,50.22996770867913,NaN,NaN,NaN,NaN
2010-06-01,1.230555,1.246705,1.18765,1.22372,NaN,NaN,NaN,0,1,1322452,34.70030962103253,49.48159303442892,34.70030962103253,NaN,NaN,NaN
2010-07-01,1.22372,1.310645,1.219355,1.30506,NaN,NaN,NaN,0,0,1071745,44.13136588462591,48.837574688706354,NaN,NaN,NaN,NaN
2010-08-02,1.30632,1.33352,1.258805,1.268,NaN,NaN,NaN,0,0,999308,41.21093073395586,48.06326469844642,NaN,NaN,NaN,NaN
2010-09-01,1.268,1.368365,1.264435,1.3635,NaN,NaN,NaN,0,0,1023437,50.332244090225984,47.808924928109334,NaN,NaN,NaN,NaN
2010-10-01,1.3635,1.415915,1.36194,1.39467,NaN,NaN,NaN,0,0,1275967,52.90081913830538,47.69205200062614,NaN,NaN,NaN,NaN
2010-11-01,1.3962,1.428225,1.29694,1.29825,NaN,NaN,NaN,1,0,1483998,45.12646921586178,46.8346842179043,NaN,NaN,NaN,NaN
2010-12-01,1.29825,1.349825,1.29714,1.33845,NaN,NaN,NaN,0,0,1070388,48.52316853205565,46.17412917860965,NaN,NaN,NaN,NaN
2011-01-03,1.33475,1.375875,1.287415,1.36934,NaN,NaN,NaN,0,1,1203866,51.03151434767789,45.52157355833126,NaN,NaN,NaN,NaN
2011-02-01,1.36934,1.38618,1.34291,1.38063,NaN,NaN,NaN,0,0,844581,51.953029186299595,45.48081766978665,NaN,NaN,NaN,NaN
2011-03-01,1.38063,1.424835,1.37434,1.41573,NaN,NaN,NaN,0,0,820790,54.80085693926093,45.96331109623075,NaN,NaN,NaN,NaN
2011-04-01,1.41573,1.4882,1.4062,1.4807,NaN,NaN,NaN,0,0,739862,59.57689529665552,46.937074145742606,NaN,NaN,59.57689529665552,NaN
2011-05-02,1.48172,1.49401,1.396955,1.43966,NaN,NaN,NaN,1,0,1228841,55.58160914760171,47.705709087987586,NaN,NaN,NaN,NaN
2011-06-01,1.43966,1.46963,1.407375,1.4502,NaN,NaN,NaN,0,0,1183859,56.39046187006255,48.67308189011038,NaN,NaN,NaN,NaN
2011-07-01,1.4502,1.45781,1.38372,1.4396,NaN,NaN,NaN,0,0,1112098,55.29982463141952,50.111392759645796,NaN,NaN,NaN,NaN
2011-08-01,1.438245,1.45487,1.40555,1.43696,NaN,NaN,NaN,0,0,1463315,55.0144376921627,51.562401907583656,NaN,NaN,NaN,NaN
2011-09-01,1.43696,1.43861,1.33626,1.33876,NaN,NaN,NaN,0,0,1403188,45.589699163809826,51.666568570382516,NaN,NaN,NaN,NaN
2011-10-03,1.33447,1.42475,1.31462,1.38577,NaN,NaN,NaN,0,0,1438857,50.00520880759573,52.294731289928215,NaN,NaN,NaN,NaN
2011-11-01,1.38577,1.387145,1.32123,1.3446,NaN,NaN,NaN,0,0,1382070,46.45003334539533,52.01743052244031,NaN,NaN,NaN,NaN
2011-12-01,1.3446,1.3549,1.28584,1.29625,NaN,NaN,NaN,0,0,790986,42.617920054892686,51.282937730767976,NaN,NaN,NaN,NaN
2012-01-02,1.29405,1.3234,1.262405,1.30838,NaN,NaN,NaN,0,1,777338,43.86905363337535,51.193122332018945,NaN,NaN,NaN,NaN
2012-02-01,1.30838,1.34866,1.29746,1.33245,NaN,NaN,NaN,0,0,768644,46.36796934412866,51.03917953288129,NaN,NaN,NaN,NaN
2012-03-01,1.33245,1.33853,1.300435,1.33424,NaN,NaN,NaN,0,0,640501,46.55851077357152,50.719679277587986,NaN,NaN,NaN,NaN
2012-04-02,1.33612,1.33805,1.299535,1.32392,NaN,NaN,NaN,0,0,591274,45.553664000985094,50.26258176435124,NaN,NaN,NaN,NaN
2012-05-01,1.32392,1.32838,1.233655,1.236545,NaN,NaN,NaN,0,0,782691,38.0633511440142,49.067045636119325,38.0633511440142,NaN,NaN,NaN
2012-06-01,1.236545,1.27477,1.228845,1.26646,NaN,NaN,NaN,0,0,896759,41.60371858580947,47.78324729963032,NaN,NaN,NaN,NaN
2012-07-02,1.2678,1.2681,1.20424,1.23042,NaN,NaN,NaN,0,1,787699,38.73132808360527,46.57965579505914,NaN,NaN,NaN,NaN
2012-08-01,1.23042,1.263765,1.21339,1.25759,NaN,NaN,NaN,0,0,910522,41.98335039560778,45.550576404026664,NaN,NaN,NaN,NaN
2012-09-03,1.25715,1.31721,1.25018,1.28579,NaN,NaN,NaN,1,0,845912,45.23258765868482,44.831488048831325,NaN,NaN,NaN,NaN
2012-10-01,1.28472,1.31394,1.2804,1.29601,NaN,NaN,NaN,0,0,801271,46.4040998705419,44.216463918715554,NaN,NaN,NaN,NaN
2012-11-01,1.29601,1.302765,1.26617,1.29851,NaN,NaN,NaN,0,0,783058,46.704423537827296,44.29608708828823,NaN,NaN,NaN,NaN
2012-12-03,1.29851,1.33081,1.28763,1.319725,NaN,NaN,NaN,0,0,817355,49.30068138796277,44.2457637011716,NaN,NaN,NaN,NaN
2013-01-01,1.319725,1.35944,1.29975,1.357745,NaN,NaN,NaN,0,0,1525588,53.657687048346,44.76059610852521,NaN,NaN,53.657687048346,NaN
2013-02-01,1.357745,1.371095,1.30185,1.30565,NaN,NaN,NaN,1,0,2732894,47.61909424223528,45.117822836192545,NaN,NaN,NaN,NaN
2013-03-01,1.30565,1.31345,1.275095,1.28185,NaN,NaN,NaN,0,0,3241270,45.12078583201464,45.207232278952496,45.12078583201464,NaN,NaN,NaN
2013-04-01,1.28185,1.32016,1.27453,1.31673,NaN,NaN,NaN,0,1,2213329,49.317480010022635,45.41791161223063,NaN,NaN,NaN,NaN
2013-05-01,1.31673,1.324285,1.27964,1.299735,NaN,NaN,NaN,0,0,2280716,47.41489695046685,45.479082053437445,NaN,NaN,NaN,NaN
2013-06-03,1.299735,1.341745,1.295545,1.30101,NaN,NaN,NaN,0,0,2249977,47.5782877694146,45.6236980368967,NaN,NaN,NaN,NaN
2013-07-01,1.30101,1.33452,1.27552,1.33025,NaN,NaN,NaN,0,1,1973532,51.314379227212925,46.57020004283947,NaN,NaN,NaN,NaN
2013-08-01,1.33025,1.345205,1.317325,1.322115,NaN,NaN,NaN,0,0,1572690,50.24154128772151,47.18718737869033,NaN,NaN,NaN,NaN
2013-09-02,1.322115,1.356875,1.310495,1.352615,NaN,NaN,NaN,0,0,1248935,54.11494912501938,48.286017453077044,NaN,NaN,NaN,NaN
2013-10-01,1.352615,1.38327,1.347265,1.358365,NaN,NaN,NaN,0,0,1492242,54.82885360749206,49.20355339678307,NaN,NaN,NaN,NaN
2013-11-01,1.358365,1.362185,1.329485,1.359115,NaN,NaN,NaN,0,0,1580261,54.927358998523985,49.896037063914434,NaN,NaN,NaN,NaN
2013-12-02,1.359115,1.38943,1.35244,1.37879,NaN,NaN,NaN,1,0,1397385,57.543046606001674,50.69167611644728,NaN,NaN,NaN,NaN
2014-01-01,1.37879,1.37879,1.347905,1.34854,NaN,NaN,NaN,0,0,1632532,52.49857475074199,51.105544060226904,NaN,NaN,NaN,NaN
2014-02-03,1.34854,1.382495,1.34769,1.380275,NaN,NaN,NaN,0,1,1211950,56.77925606045413,51.63972796540486,NaN,NaN,NaN,NaN
2014-03-03,1.380275,1.39668,1.37051,1.37692,NaN,NaN,NaN,0,0,1308095,56.20262036166182,51.82150891635599,NaN,NaN,NaN,NaN
2014-04-01,1.37692,1.390575,1.367285,1.38676,NaN,NaN,NaN,0,0,1143542,57.563861127915644,52.5318494081903,NaN,NaN,57.563861127915644,NaN
2014-05-01,1.38676,1.399365,1.358605,1.363345,NaN,NaN,NaN,1,0,978701,53.31728791283871,53.11731384253488,NaN,NaN,NaN,NaN
2014-06-02,1.363345,1.36981,1.3503,1.36923,NaN,NaN,NaN,0,0,944643,54.231181003599986,53.46829248493326,NaN,NaN,NaN,NaN
2014-07-01,1.36923,1.370065,1.336695,1.339035,NaN,NaN,NaN,0,0,737843,48.93753764704605,53.57705253468892,NaN,NaN,NaN,NaN
2014-08-01,1.339035,1.3445,1.3132,1.31326,NaN,NaN,NaN,0,0,494442,44.907808966532436,53.38630404876876,NaN,NaN,NaN,NaN
2014-09-01,1.31326,1.316015,1.25715,1.26308,NaN,NaN,NaN,0,0,381668,38.29621451713042,52.456435140905725,NaN,NaN,NaN,NaN
2014-10-01,1.26308,1.288785,1.248575,1.252445,NaN,NaN,NaN,0,0,708331,37.05118967297784,51.514267168424034,NaN,NaN,NaN,NaN
2014-11-03,1.252445,1.26002,1.235765,1.245095,NaN,NaN,NaN,0,0,689195,36.17585230129304,50.23290310958644,NaN,NaN,NaN,NaN
2014-12-01,1.245095,1.256965,1.209755,1.210105,NaN,NaN,NaN,0,0,630681,32.267610655494764,48.62138575587234,NaN,NaN,NaN,NaN
2015-01-01,1.210105,1.210765,1.109825,1.12853,NaN,NaN,NaN,0,0,957846,25.38270040294647,46.511052999045376,NaN,NaN,NaN,NaN
2015-02-02,1.12853,1.153425,1.117615,1.119675,NaN,NaN,NaN,0,0,709260,24.76498877415436,44.16976315391342,NaN,NaN,NaN,NaN
2015-03-02,1.119675,1.12404,1.04625,1.07313,NaN,NaN,NaN,0,1,2183819,21.766480096265127,41.9746135357365,21.766480096265127,NaN,NaN,NaN
2015-04-01,1.07313,1.12663,1.052045,1.122255,NaN,NaN,NaN,0,0,2391263,31.230530811224554,40.14970458936296,NaN,NaN,NaN,NaN
2015-05-01,1.122255,1.146695,1.08191,1.09909,NaN,NaN,NaN,1,0,2252647,29.42300056633141,38.23687460398222,NaN,NaN,NaN,NaN
2015-06-01,1.09909,1.14364,1.08871,1.11381,NaN,NaN,NaN,0,0,2360834,32.111813589272074,36.41887120836482,NaN,NaN,NaN,NaN
2015-07-01,1.11381,1.121605,1.08086,1.098495,NaN,NaN,NaN,0,1,1860927,30.797187217536518,34.8102925872718,NaN,NaN,NaN,NaN
2015-08-03,1.098495,1.17141,1.0848,1.12111,NaN,NaN,NaN,1,0,2008258,35.02712395104946,33.438574226375344,NaN,NaN,35.02712395104946,NaN
2015-09-01,1.12111,1.14603,1.108745,1.11768,NaN,NaN,NaN,0,0,1877855,34.68087980261663,32.42024152320182,NaN,NaN,NaN,NaN
2015-10-01,1.11768,1.149535,1.089705,1.100625,NaN,NaN,NaN,0,0,1672802,32.93742804696831,31.565214314661517,NaN,NaN,NaN,NaN
2015-11-02,1.100625,1.10528,1.055775,1.05648,NaN,NaN,NaN,0,0,1577535,28.889160309000047,30.89328187122364,28.889160309000047,NaN,NaN,NaN
2015-12-01,1.05648,1.10596,1.05237,1.08697,NaN,NaN,NaN,0,1,1991269,34.845563948201544,30.735737176596757,NaN,NaN,NaN,NaN
2016-01-01,1.08697,1.09846,1.071065,1.08307,NaN,NaN,NaN,0,0,2187454,34.448093023963224,30.612325799644626,NaN,NaN,NaN,NaN
2016-02-01,1.08307,1.13766,1.081455,1.08727,NaN,NaN,NaN,0,0,2417087,35.30395739982664,30.829207709954044,NaN,NaN,NaN,NaN
2016-03-01,1.08727,1.141205,1.082195,1.138,NaN,NaN,NaN,0,0,2066692,44.69630253464576,32.20875071936114,NaN,NaN,NaN,NaN
2016-04-01,1.138,1.1465,1.121815,1.14488,NaN,NaN,NaN,0,0,1976072,45.844579152104274,33.71443574635756,NaN,NaN,45.844579152104274,NaN
2016-05-02,1.14488,1.161635,1.109785,1.11319,NaN,NaN,NaN,1,0,1696292,41.563770858074705,35.12852794362967,NaN,NaN,NaN,NaN
2016-06-01,1.11319,1.14282,1.0912,1.11062,NaN,NaN,NaN,0,1,2317255,41.22755289388775,35.84260094953419,NaN,NaN,NaN,NaN
2016-07-01,1.11062,1.119765,1.09521,1.11746,NaN,NaN,NaN,0,0,1748298,42.559334753647605,36.78091053434248,NaN,NaN,NaN,NaN
2016-08-01,1.11746,1.13664,1.104585,1.115825,NaN,NaN,NaN,0,0,1534902,42.31251805938144,37.50953228220744,NaN,NaN,NaN,NaN
2016-09-01,1.115825,1.13273,1.112295,1.12423,NaN,NaN,NaN,0,0,1761026,44.10701070164431,38.46023395964371,NaN,NaN,NaN,NaN
2016-10-03,1.12423,1.124485,1.0851,1.09814,NaN,NaN,NaN,0,0,1622376,39.952454746988714,38.812043302210796,NaN,NaN,NaN,NaN
2016-11-01,1.09814,1.129975,1.051815,1.05896,NaN,NaN,NaN,0,0,2622631,34.67094904295175,38.81133396223474,NaN,NaN,NaN,NaN
2016-12-01,1.05896,1.08744,1.03524,1.05204,NaN,NaN,NaN,0,0,2118149,33.820552799683995,38.874414301714424,33.820552799683995,33.820552799683995,NaN,NaN
2017-01-02,1.05204,1.08124,1.03402,1.079745,NaN,NaN,NaN,0,1,2727759,40.14987768934367,39.678751257453264,NaN,NaN,NaN,NaN
